customer_id,starting_date,suspension_date,observation_end_date,duration_days,event,age,income,annual_premium,has_children,marital_status,home_owner,college_degree,good_credit,county,duration_years
221301335742.0,2005-09-11,,2022-12-02,6291,0,78.891,87500.0,791.711312,0.0,Married,1.0,0.0,1.0,Johnson,17.22381930184805
221303180535.0,2016-01-30,,2022-12-02,2498,0,40.726,80372.176,1063.305351,0.0,Unknown,1.0,0.0,1.0,Dallas,6.839151266255989
221302024432.0,2022-01-19,2022-11-16,2022-11-16,301,1,,,865.443085,,Unknown,,,,Tarrant,0.8240930869267625
221301064667.0,2022-05-22,,2022-12-02,194,0,70.968,57500.0,1395.905912,0.0,Married,1.0,1.0,1.0,Dallas,0.5311430527036276
221300720499.0,2020-09-20,,2022-12-02,803,0,55.444,80372.176,592.984193,0.0,Unknown,1.0,0.0,0.0,Dallas,2.198494182067077
221302767093.0,2005-09-11,,2022-12-02,6291,0,78.472,32500.0,1042.105511,0.0,Married,1.0,1.0,0.0,Unknown,17.22381930184805
221302986986.0,2005-09-11,,2022-12-02,6291,0,84.055,27500.0,1072.094737,1.0,Married,1.0,1.0,1.0,Tarrant,17.22381930184805
221300854280.0,2020-12-09,,2022-12-02,723,0,55.444,80372.176,951.799273,0.0,Unknown,0.0,0.0,0.0,Dallas,1.9794661190965093
221303296644.0,2013-05-05,,2022-12-02,3498,0,81.807,80372.176,927.430887,0.0,Unknown,0.0,0.0,0.0,Kaufman,9.57700205338809
221301098711.0,2016-04-28,2022-02-10,2022-02-10,2114,1,55.444,22500.0,720.642872,0.0,Unknown,0.0,0.0,0.0,Tarrant,5.787816563997263
221301322662.0,2005-09-11,,2022-12-02,6291,0,90.138,57500.0,1244.541775,1.0,Married,1.0,0.0,1.0,Rockwall,17.22381930184805
221301926153.0,2022-03-19,,2022-12-02,258,0,24.969,80372.176,606.88488,0.0,Unknown,0.0,0.0,1.0,Tarrant,0.7063655030800822
221302573830.0,2015-05-23,,2022-12-02,2750,0,68.14,37500.0,835.213839,1.0,Married,1.0,1.0,0.0,Tarrant,7.529089664613279
221302163384.0,2008-11-07,,2022-12-02,5138,0,74.22,87500.0,652.975227,0.0,Married,1.0,0.0,1.0,Johnson,14.067077344284735
221301639399.0,2006-02-02,,2022-12-02,6147,0,37.725,57500.0,585.22559,0.0,Married,1.0,0.0,1.0,Dallas,16.829568788501028
221301694568.0,2005-09-11,,2022-12-02,6291,0,75.806,22500.0,907.60102,0.0,Single,0.0,1.0,0.0,Dallas,17.22381930184805
221300242614.0,2005-09-11,,2022-12-02,6291,0,88.641,42500.0,888.475436,0.0,Married,1.0,1.0,1.0,Dallas,17.22381930184805
221301678430.0,2019-08-16,,2022-12-02,1204,0,55.444,80372.176,734.240049,0.0,Unknown,0.0,0.0,0.0,Tarrant,3.29637234770705
221302924140.0,2018-06-23,,2022-12-02,1623,0,47.556,125000.0,1153.58292,0.0,Married,1.0,0.0,1.0,Parker,4.4435318275154
221301497204.0,2018-10-19,,2022-12-02,1505,0,59.138,52500.0,1172.238419,1.0,Married,1.0,1.0,0.0,Tarrant,4.120465434633813
221302988114.0,2021-10-24,,2022-12-02,404,0,73.306,70000.0,938.465694,0.0,Married,1.0,1.0,0.0,Dallas,1.106091718001369
221301027830.0,2005-09-11,,2022-12-02,6291,0,64.474,125000.0,787.19876,0.0,Single,1.0,0.0,1.0,Rockwall,17.22381930184805
221302306237.0,2008-08-17,,2022-12-02,5220,0,55.444,80372.176,718.114442,0.0,Unknown,1.0,0.0,1.0,Kaufman,14.291581108829568
221303280737.0,2007-02-17,,2022-12-02,5767,0,46.639,52500.0,1014.098615,0.0,Married,1.0,0.0,0.0,Tarrant,15.789185489390828
221300655392.0,2018-07-10,,2022-12-02,1606,0,55.444,47500.0,925.324683,1.0,Single,1.0,0.0,1.0,Dallas,4.396988364134154
221301275381.0,2022-07-01,2022-10-12,2022-10-12,103,1,60.14,70000.0,1128.591413,0.0,Single,1.0,0.0,1.0,Dallas,0.2819986310746064
221301350326.0,2008-11-10,,2022-12-02,5135,0,39.556,37500.0,907.089301,1.0,Married,1.0,1.0,1.0,Tarrant,14.05886379192334
221302701688.0,2015-01-23,,2022-12-02,2870,0,57.221,80372.176,1200.67045,0.0,Married,1.0,0.0,1.0,Denton,7.857631759069131
221301606126.0,2017-02-06,2022-09-15,2022-09-15,2047,1,56.726,87500.0,719.921788,0.0,Married,1.0,0.0,1.0,Ellis,5.604380561259411
221300366996.0,2018-07-18,,2022-12-02,1598,0,39.806,80372.176,650.020846,0.0,Unknown,1.0,1.0,1.0,Dallas,4.375085557837098
221303236174.0,2005-09-11,,2022-12-02,6291,0,78.472,70000.0,758.493706,0.0,Single,1.0,1.0,1.0,Denton,17.22381930184805
221303292277.0,2019-01-31,2022-08-10,2022-08-10,1287,1,60.559,70000.0,756.071535,1.0,Single,1.0,1.0,1.0,Collin,3.5236139630390144
221300897250.0,2020-04-17,,2022-12-02,959,0,31.053,57500.0,1238.352467,1.0,Single,0.0,0.0,1.0,Dallas,2.625598904859685
221303199083.0,2005-09-11,,2022-12-02,6291,0,63.89,52500.0,1098.576916,0.0,Married,1.0,1.0,1.0,Tarrant,17.22381930184805
221303149140.0,2009-09-23,,2022-12-02,4818,0,55.444,125000.0,898.230156,0.0,Single,1.0,0.0,1.0,Dallas,13.190965092402465
221301841990.0,2018-07-10,,2022-12-02,1606,0,55.444,250000.0,668.188278,1.0,Married,1.0,0.0,1.0,Dallas,4.396988364134154
221303271928.0,2013-09-06,,2022-12-02,3374,0,54.891,37500.0,751.209401,0.0,Single,1.0,0.0,1.0,Dallas,9.23750855578371
221302813240.0,2018-09-22,,2022-12-02,1532,0,45.892,57500.0,963.136023,1.0,Single,1.0,0.0,0.0,Tarrant,4.19438740588638
221301338290.0,2017-05-06,,2022-12-02,2036,0,45.807,52500.0,776.702783,1.0,Married,0.0,0.0,0.0,Collin,5.574264202600959
221300248802.0,2011-08-11,2022-07-11,2022-07-11,3987,1,55.639,87500.0,871.538929,1.0,Married,1.0,0.0,1.0,Tarrant,10.915811088295689
221303144300.0,2021-01-24,,2022-12-02,677,0,36.474,37500.0,959.853633,1.0,Married,0.0,0.0,1.0,Tarrant,1.8535249828884328
221302184589.0,2012-10-22,,2022-12-02,3693,0,51.639,27500.0,906.747163,0.0,Single,0.0,0.0,1.0,Dallas,10.11088295687885
221303204164.0,2020-09-24,,2022-12-02,799,0,39.806,80372.176,535.759226,0.0,Unknown,1.0,1.0,1.0,Ellis,2.187542778918549
221301078233.0,2019-02-16,,2022-12-02,1385,0,30.557,32500.0,1272.779891,1.0,Married,0.0,1.0,0.0,Dallas,3.79192334017796
221302179981.0,2005-09-11,,2022-12-02,6291,0,45.221,87500.0,993.08173,1.0,Married,0.0,0.0,1.0,Dallas,17.22381930184805
221301857188.0,2014-02-15,,2022-12-02,3212,0,55.444,32500.0,751.001475,0.0,Married,0.0,0.0,1.0,Tarrant,8.793976728268309
221300230177.0,2022-09-30,,2022-12-02,63,0,35.138,125000.0,1015.642379,1.0,Married,0.0,1.0,1.0,Kaufman,0.1724845995893223
221303182221.0,2013-01-09,,2022-12-02,3614,0,55.444,70000.0,594.529475,1.0,Single,1.0,1.0,1.0,Tarrant,9.894592744695414
221300761982.0,2010-03-31,,2022-12-02,4629,0,68.641,70000.0,1087.166198,1.0,Single,1.0,1.0,1.0,Denton,12.673511293634498
221300283898.0,2020-01-12,,2022-12-02,1055,0,29.473,32500.0,676.35925,1.0,Unknown,0.0,0.0,1.0,Denton,2.8884325804243667
221300335489.0,2005-09-11,,2022-12-02,6291,0,72.474,80372.176,1183.024333,0.0,Single,1.0,0.0,1.0,Dallas,17.22381930184805
221300864841.0,2005-09-11,,2022-12-02,6291,0,44.14,37500.0,1122.333396,1.0,Married,1.0,0.0,1.0,Denton,17.22381930184805
221301627587.0,2020-12-24,,2022-12-02,708,0,37.306,87500.0,1042.074614,0.0,Single,1.0,0.0,1.0,Dallas,1.938398357289528
221300175738.0,2005-09-11,,2022-12-02,6291,0,73.558,125000.0,690.646039,0.0,Married,1.0,1.0,1.0,Dallas,17.22381930184805
221300999278.0,2008-10-16,,2022-12-02,5160,0,41.473,125000.0,473.024995,0.0,Single,0.0,1.0,1.0,Dallas,14.127310061601642
221302801363.0,2010-10-30,,2022-12-02,4416,0,55.444,125000.0,735.710455,0.0,Single,1.0,0.0,1.0,Tarrant,12.09034907597536
221301837141.0,2011-02-20,,2022-12-02,4303,0,47.387,87500.0,1159.784369,1.0,Married,1.0,0.0,0.0,Collin,11.780971937029433
221302271590.0,2012-04-22,,2022-12-02,3876,0,,,853.448679,,Unknown,,,,Collin,10.611909650924025
221303166605.0,2006-10-01,,2022-12-02,5906,0,42.806,70000.0,1315.506443,0.0,Married,1.0,0.0,1.0,Tarrant,16.16974674880219
221302050415.0,2005-09-11,,2022-12-02,6291,0,61.473,22500.0,732.523456,1.0,Married,1.0,0.0,0.0,Dallas,17.22381930184805
221301726581.0,2005-09-11,,2022-12-02,6291,0,99.97,70000.0,904.890618,1.0,Married,1.0,0.0,1.0,Tarrant,17.22381930184805
221300182240.0,2016-11-16,2022-07-01,2022-07-01,2053,1,58.22,87500.0,1045.797893,1.0,Married,1.0,0.0,1.0,Johnson,5.620807665982204
221301338473.0,2005-09-11,,2022-12-02,6291,0,65.64,42500.0,885.043931,1.0,Married,1.0,0.0,1.0,Tarrant,17.22381930184805
221302666061.0,2012-01-12,,2022-12-02,3977,0,72.389,125000.0,985.925768,1.0,Married,1.0,0.0,1.0,Denton,10.888432580424366
221302024653.0,2022-07-31,,2022-12-02,124,0,51.97,87500.0,1116.796963,1.0,Married,1.0,1.0,1.0,Collin,0.3394934976043806
221301421726.0,2019-12-17,,2022-12-02,1081,0,32.726,47500.0,594.626666,1.0,Single,0.0,0.0,1.0,Dallas,2.9596167008898013
221302976207.0,2018-01-28,,2022-12-02,1769,0,66.387,87500.0,1405.737039,1.0,Single,1.0,0.0,1.0,Tarrant,4.843258042436688
221302453234.0,2005-09-11,,2022-12-02,6291,0,95.723,70000.0,969.213301,1.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221300146895.0,2005-09-11,,2022-12-02,6291,0,62.472,87500.0,665.240913,0.0,Married,1.0,1.0,1.0,Collin,17.22381930184805
221301503810.0,2016-03-01,,2022-12-02,2467,0,62.968,57500.0,1308.439488,0.0,Married,0.0,0.0,1.0,Dallas,6.754277891854894
221301401845.0,2005-09-11,2022-03-22,2022-03-22,6036,1,62.472,47500.0,1000.368423,1.0,Married,1.0,1.0,1.0,Tarrant,16.525667351129364
221303045041.0,2005-09-11,,2022-12-02,6291,0,57.64,70000.0,803.154755,1.0,Single,1.0,1.0,1.0,Collin,17.22381930184805
221300747924.0,2005-09-11,,2022-12-02,6291,0,55.444,47500.0,900.960593,1.0,Single,1.0,0.0,1.0,Dallas,17.22381930184805
221302048641.0,2017-08-26,,2022-12-02,1924,0,53.054,250000.0,853.001267,1.0,Married,1.0,0.0,1.0,Dallas,5.2676249144421625
221300016082.0,2020-04-10,,2022-12-02,966,0,35.556,70000.0,808.80278,1.0,Married,1.0,0.0,1.0,Tarrant,2.64476386036961
221300687502.0,2005-09-11,2022-10-22,2022-10-22,6250,1,63.806,62500.0,988.322609,0.0,Married,1.0,1.0,0.0,Dallas,17.111567419575632
221300200374.0,2021-10-25,,2022-12-02,403,0,73.139,37500.0,814.009075,1.0,Married,1.0,0.0,1.0,Denton,1.103353867214237
221301087311.0,2005-09-11,,2022-12-02,6291,0,54.22,5000.0,884.725234,1.0,Single,1.0,1.0,0.0,Tarrant,17.22381930184805
221301053034.0,2005-09-11,,2022-12-02,6291,0,58.724,87500.0,1147.765378,1.0,Married,1.0,1.0,1.0,Tarrant,17.22381930184805
221302451214.0,2005-09-11,,2022-12-02,6291,0,71.97,225000.0,774.361856,0.0,Single,1.0,0.0,1.0,Tarrant,17.22381930184805
221301434158.0,2009-09-23,,2022-12-02,4818,0,55.444,80372.176,691.830562,0.0,Single,0.0,0.0,1.0,Denton,13.190965092402465
221302495723.0,2006-06-07,2022-11-01,2022-11-01,5991,1,55.444,80372.176,1172.976511,0.0,Unknown,0.0,0.0,1.0,Kaufman,16.40246406570842
221303067967.0,2005-09-11,,2022-12-02,6291,0,78.968,17500.0,977.90453,0.0,Single,1.0,1.0,1.0,Tarrant,17.22381930184805
221300441800.0,2008-04-25,,2022-12-02,5334,0,50.387,125000.0,1126.605963,1.0,Married,1.0,0.0,1.0,Collin,14.603696098562628
221302058716.0,2005-09-11,,2022-12-02,6291,0,59.053,250000.0,1236.936265,0.0,Married,0.0,1.0,1.0,Collin,17.22381930184805
221302378413.0,2019-08-16,,2022-12-02,1204,0,55.444,87500.0,964.163123,1.0,Married,1.0,1.0,1.0,Collin,3.29637234770705
221302961190.0,2006-06-07,,2022-12-02,6022,0,55.444,80372.176,823.589487,0.0,Unknown,0.0,0.0,1.0,Collin,16.487337440109513
221300166636.0,2005-09-11,,2022-12-02,6291,0,57.892,52500.0,1090.760721,0.0,Married,1.0,0.0,1.0,Kaufman,17.22381930184805
221301414487.0,2020-08-31,,2022-12-02,823,0,40.474,80372.176,1239.470734,0.0,Unknown,0.0,1.0,1.0,Denton,2.2532511978097194
221302803896.0,2005-09-11,,2022-12-02,6291,0,98.387,17500.0,1344.389735,1.0,Married,1.0,0.0,1.0,Parker,17.22381930184805
221303271912.0,2015-06-15,,2022-12-02,2727,0,67.723,17500.0,947.181827,0.0,Single,1.0,0.0,1.0,Tarrant,7.46611909650924
221301471294.0,2016-08-23,,2022-12-02,2292,0,30.472,32500.0,1038.392441,1.0,Unknown,0.0,0.0,1.0,Tarrant,6.275154004106776
221301549474.0,2011-10-16,2021-12-24,2021-12-24,3722,1,36.474,32500.0,1027.05769,1.0,Single,0.0,0.0,1.0,Tarrant,10.19028062970568
221301404740.0,2011-12-05,,2022-12-02,4015,0,55.444,37500.0,829.591508,0.0,Single,1.0,0.0,1.0,Denton,10.992470910335388
221301705437.0,2005-09-11,,2022-12-02,6291,0,,,1129.83521,,Unknown,,,,Collin,17.22381930184805
221302705651.0,2008-10-08,,2022-12-02,5168,0,38.138,70000.0,1041.136018,1.0,Single,1.0,0.0,1.0,Tarrant,14.1492128678987
221303229908.0,2018-06-20,,2022-12-02,1626,0,62.472,70000.0,1013.448708,0.0,Married,1.0,1.0,1.0,Tarrant,4.4517453798767965
221300463151.0,2005-09-11,,2022-12-02,6291,0,56.641,80372.176,765.141185,1.0,Single,1.0,0.0,1.0,Dallas,17.22381930184805
221301689504.0,2005-09-11,,2022-12-02,6291,0,75.138,125000.0,1079.211109,0.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221302190582.0,2005-09-11,,2022-12-02,6291,0,89.725,62500.0,841.473131,0.0,Married,1.0,0.0,0.0,Tarrant,17.22381930184805
221303260757.0,2021-01-30,,2022-12-02,671,0,36.307,22500.0,1007.45192,1.0,Single,0.0,1.0,1.0,Denton,1.83709787816564
221302756039.0,2016-04-28,,2022-12-02,2409,0,55.444,80372.176,1057.347856,0.0,Unknown,0.0,0.0,0.0,Dallas,6.595482546201232
221301259818.0,2006-06-07,,2022-12-02,6022,0,55.444,125000.0,647.336365,0.0,Unknown,0.0,0.0,1.0,Dallas,16.487337440109513
221303068652.0,2010-07-15,,2022-12-02,4523,0,59.22,22500.0,664.298722,0.0,Single,1.0,1.0,1.0,Dallas,12.383299110198497
221302825377.0,2005-11-05,,2022-12-02,6236,0,46.387,80372.176,646.434017,0.0,Unknown,0.0,0.0,0.0,Dallas,17.073237508555785
221301471333.0,2019-11-07,,2022-12-02,1121,0,38.387,250000.0,970.746971,1.0,Married,0.0,1.0,1.0,Tarrant,3.0691307323750854
221300135878.0,2022-08-28,,2022-12-02,96,0,44.14,52500.0,1080.803285,1.0,Married,1.0,0.0,1.0,Dallas,0.2628336755646817
221302014248.0,2018-04-23,,2022-12-02,1684,0,64.055,52500.0,772.936188,1.0,Married,1.0,0.0,1.0,Dallas,4.610540725530458
221301923022.0,2005-09-11,,2022-12-02,6291,0,,,1000.075135,,Unknown,,,,Tarrant,17.22381930184805
221300729476.0,2005-09-11,,2022-12-02,6291,0,69.139,125000.0,1107.166725,0.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221302935364.0,2005-09-11,,2022-12-02,6291,0,79.387,87500.0,597.24845,0.0,Married,1.0,1.0,1.0,Dallas,17.22381930184805
221301052031.0,2016-03-10,,2022-12-02,2458,0,62.806,80372.176,926.831328,0.0,Unknown,0.0,1.0,1.0,Rockwall,6.729637234770705
221303080066.0,2019-08-16,,2022-12-02,1204,0,55.444,125000.0,1238.928725,1.0,Married,1.0,0.0,1.0,Denton,3.29637234770705
221301257610.0,2005-09-11,,2022-12-02,6291,0,49.054,250000.0,750.060963,0.0,Single,1.0,0.0,1.0,Dallas,17.22381930184805
221301637023.0,2005-09-11,,2022-12-02,6291,0,57.139,70000.0,815.38797,1.0,Single,1.0,0.0,1.0,Collin,17.22381930184805
221302978027.0,2017-06-30,,2022-12-02,1981,0,45.054,70000.0,981.870887,1.0,Single,1.0,0.0,1.0,Collin,5.423682409308693
221301206231.0,2006-02-24,,2022-12-02,6125,0,51.472,225000.0,1405.429943,0.0,Married,1.0,1.0,1.0,Denton,16.76933607118412
221302433733.0,2022-08-26,,2022-12-02,98,0,44.893,125000.0,846.972521,1.0,Single,0.0,1.0,1.0,Tarrant,0.2683093771389459
221302453453.0,2008-12-29,,2022-12-02,5086,0,34.305,27500.0,702.082333,0.0,Married,1.0,1.0,1.0,Dallas,13.924709103353868
221300377113.0,2007-08-22,,2022-12-02,5581,0,56.14,80372.176,796.635958,0.0,Unknown,1.0,0.0,1.0,Dallas,15.279945242984258
221301866057.0,2018-05-31,,2022-12-02,1646,0,47.97,125000.0,1004.221061,1.0,Married,1.0,1.0,1.0,Collin,4.506502395619439
221300231067.0,2019-07-26,,2022-12-02,1225,0,51.472,250000.0,883.51751,1.0,Married,1.0,1.0,1.0,Collin,3.353867214236824
221302961489.0,2013-01-09,,2022-12-02,3614,0,55.444,80372.176,963.639469,0.0,Unknown,0.0,0.0,0.0,Denton,9.894592744695414
221303239478.0,2022-07-12,,2022-12-02,143,0,57.054,62500.0,705.987691,0.0,Single,1.0,0.0,1.0,Tarrant,0.3915126625598905
221302224621.0,2005-09-11,,2022-12-02,6291,0,56.14,80372.176,1109.775529,0.0,Single,0.0,0.0,1.0,Collin,17.22381930184805
221300748937.0,2005-09-11,,2022-12-02,6291,0,47.472,70000.0,1535.021514,1.0,Married,1.0,1.0,1.0,Denton,17.22381930184805
221300620439.0,2019-05-31,,2022-12-02,1281,0,41.306,70000.0,1169.953535,1.0,Married,1.0,0.0,1.0,Denton,3.5071868583162216
221302181955.0,2016-03-26,,2022-12-02,2442,0,27.472,47500.0,580.814355,0.0,Single,0.0,0.0,0.0,Tarrant,6.685831622176591
221302831548.0,2019-08-16,,2022-12-02,1204,0,55.444,87500.0,596.090503,0.0,Married,0.0,0.0,1.0,Kaufman,3.29637234770705
221300749469.0,2005-09-11,,2022-12-02,6291,0,95.138,27500.0,1339.29858,0.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221301905735.0,2011-05-01,,2022-12-02,4233,0,31.556,62500.0,931.31695,1.0,Married,1.0,1.0,0.0,Dallas,11.589322381930184
221302861759.0,2022-08-03,,2022-12-02,121,0,34.472,87500.0,1128.758387,1.0,Married,1.0,0.0,1.0,Tarrant,0.3312799452429842
221302178617.0,2012-11-08,,2022-12-02,3676,0,85.054,62500.0,1303.300799,1.0,Married,1.0,1.0,1.0,Tarrant,10.064339493497604
221302495126.0,2020-03-16,,2022-12-02,991,0,,,829.198343,,Unknown,,,,Dallas,2.713210130047913
221302264059.0,2022-06-27,2022-09-29,2022-09-29,94,1,61.306,250000.0,693.594231,1.0,Married,1.0,1.0,1.0,Dallas,0.2573579739904175
221301915726.0,2005-09-11,,2022-12-02,6291,0,60.726,162500.0,1143.088314,1.0,Married,1.0,0.0,1.0,Denton,17.22381930184805
221301917282.0,2005-09-11,,2022-12-02,6291,0,,,813.583831,,Unknown,,,,Collin,17.22381930184805
221302746793.0,2005-09-11,,2022-12-02,6291,0,52.307,42500.0,1312.143453,0.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221300909516.0,2021-12-29,,2022-12-02,338,0,64.222,87500.0,1016.688705,0.0,Married,1.0,1.0,1.0,Dallas,0.9253935660506504
221300246559.0,2008-04-28,2022-11-12,2022-11-12,5311,1,37.388,47500.0,735.627033,1.0,Married,0.0,0.0,1.0,Denton,14.54072553045859
221302228570.0,2014-11-06,,2022-12-02,2948,0,50.22,22500.0,594.953429,1.0,Single,1.0,0.0,0.0,Dallas,8.071184120465434
221302474525.0,2005-09-11,2022-03-31,2022-03-31,6045,1,42.806,80372.176,713.126235,0.0,Unknown,0.0,0.0,0.0,Tarrant,16.550308008213552
221302199822.0,2016-07-30,,2022-12-02,2316,0,60.222,125000.0,647.112975,1.0,Married,1.0,1.0,1.0,Tarrant,6.340862422997946
221300210178.0,2005-09-11,,2022-12-02,6291,0,55.387,250000.0,988.973259,1.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221303139639.0,2018-09-16,,2022-12-02,1538,0,64.726,37500.0,768.234444,0.0,Single,1.0,0.0,1.0,Dallas,4.210814510609172
221302469187.0,2009-09-23,,2022-12-02,4818,0,55.444,225000.0,721.916832,1.0,Married,1.0,0.0,1.0,Dallas,13.190965092402465
221302248743.0,2020-12-09,,2022-12-02,723,0,55.444,80372.176,886.789283,0.0,Unknown,0.0,0.0,1.0,Dallas,1.9794661190965093
221300340084.0,2022-05-14,,2022-12-02,202,0,73.139,62500.0,891.369608,0.0,Single,1.0,0.0,1.0,Dallas,0.5530458590006845
221302353668.0,2022-09-13,,2022-12-02,80,0,55.444,32500.0,499.796669,0.0,Single,1.0,0.0,0.0,Dallas,0.2190280629705681
221302253490.0,2019-08-16,,2022-12-02,1204,0,55.444,80372.176,1054.83405,0.0,Unknown,0.0,0.0,0.0,Dallas,3.29637234770705
221302906250.0,2005-09-11,,2022-12-02,6291,0,56.474,87500.0,985.806719,0.0,Married,1.0,0.0,1.0,Collin,17.22381930184805
221301842260.0,2014-05-05,,2022-12-02,3133,0,75.138,70000.0,812.402139,0.0,Married,1.0,0.0,1.0,Tarrant,8.577686516084873
221301591587.0,2022-07-23,2022-08-12,2022-08-12,20,1,36.055,47500.0,1268.031701,0.0,Unknown,0.0,0.0,1.0,Collin,0.054757015742642
221300438456.0,2015-01-11,,2022-12-02,2882,0,,,740.883995,,Unknown,,,,Dallas,7.8904859685147155
221301031435.0,2015-11-24,,2022-12-02,2565,0,53.054,47500.0,712.238911,0.0,Single,1.0,0.0,1.0,Tarrant,7.02258726899384
221300413878.0,2009-09-23,2022-11-28,2022-11-28,4814,1,55.444,87500.0,923.898723,0.0,Unknown,0.0,0.0,1.0,Dallas,13.180013689253936
221300781445.0,2016-04-11,,2022-12-02,2426,0,62.22,42500.0,900.372246,0.0,Married,1.0,0.0,1.0,Dallas,6.6420260095824775
221302853830.0,2014-09-29,,2022-12-02,2986,0,99.723,125000.0,697.985435,1.0,Married,1.0,1.0,1.0,Dallas,8.175222450376454
221303280594.0,2005-09-11,,2022-12-02,6291,0,52.808,47500.0,1168.57663,1.0,Married,1.0,0.0,1.0,Ellis,17.22381930184805
221301320877.0,2020-01-01,,2022-12-02,1066,0,37.388,12500.0,746.776901,1.0,Single,1.0,0.0,0.0,Dallas,2.91854893908282
221300668221.0,2005-09-11,,2022-12-02,6291,0,,,725.222876,,Unknown,,,,Ellis,17.22381930184805
221302533203.0,2015-06-20,,2022-12-02,2722,0,36.559,70000.0,789.429189,0.0,Single,0.0,0.0,1.0,Tarrant,7.452429842573579
221303003151.0,2019-11-28,,2022-12-02,1100,0,51.387,87500.0,654.466468,1.0,Married,1.0,1.0,1.0,Dallas,3.0116358658453115
221303131386.0,2005-09-11,,2022-12-02,6291,0,72.808,87500.0,1094.981423,1.0,Single,1.0,0.0,1.0,Tarrant,17.22381930184805
221302109900.0,2013-01-09,,2022-12-02,3614,0,55.444,80372.176,810.995259,0.0,Unknown,0.0,0.0,1.0,Dallas,9.894592744695414
221301599473.0,2021-02-05,,2022-12-02,665,0,36.14,125000.0,774.623929,0.0,Married,1.0,1.0,1.0,Collin,1.8206707734428476
221302943444.0,2011-04-25,2022-01-19,2022-01-19,3922,1,43.723,47500.0,615.94201,1.0,Single,1.0,1.0,1.0,Denton,10.737850787132102
221301601872.0,2010-05-03,,2022-12-02,4596,0,40.808,80372.176,593.873229,0.0,Single,1.0,0.0,1.0,Dallas,12.583162217659138
221301767806.0,2018-07-10,,2022-12-02,1606,0,55.444,22500.0,605.978993,0.0,Unknown,0.0,0.0,1.0,Collin,4.396988364134154
221300572169.0,2015-05-07,,2022-12-02,2766,0,48.222,80372.176,828.239747,0.0,Unknown,0.0,0.0,1.0,Ellis,7.572895277207392
221302552995.0,2011-09-01,,2022-12-02,4110,0,38.387,87500.0,572.675212,1.0,Single,0.0,0.0,1.0,Collin,11.252566735112936
221303274427.0,2006-07-05,,2022-12-02,5994,0,58.968,70000.0,698.866517,0.0,Single,1.0,0.0,0.0,Collin,16.410677618069816
221302815529.0,2019-08-16,,2022-12-02,1204,0,55.444,47500.0,665.694824,0.0,Married,1.0,1.0,1.0,Ellis,3.29637234770705
221302451232.0,2020-02-08,,2022-12-02,1028,0,27.305,57500.0,937.851328,1.0,Married,1.0,0.0,1.0,Johnson,2.8145106091718
221303011448.0,2022-06-15,,2022-12-02,170,0,64.474,87500.0,945.110162,0.0,Single,1.0,1.0,0.0,Dallas,0.4654346338124572
221300464942.0,2005-09-11,,2022-12-02,6291,0,70.639,125000.0,534.644755,0.0,Married,1.0,0.0,1.0,Dallas,17.22381930184805
221302881386.0,2020-09-16,,2022-12-02,807,0,42.472,87500.0,315.339352,1.0,Married,1.0,0.0,0.0,Tarrant,2.209445585215606
221300844521.0,2017-06-03,,2022-12-02,2008,0,55.444,80372.176,895.83713,0.0,Unknown,0.0,0.0,1.0,Tarrant,5.49760438056126
221303192209.0,2022-09-13,,2022-12-02,80,0,55.444,27500.0,610.337444,1.0,Unknown,1.0,0.0,1.0,Dallas,0.2190280629705681
221300414991.0,2005-09-11,,2022-12-02,6291,0,70.138,70000.0,812.799407,1.0,Married,1.0,1.0,1.0,Dallas,17.22381930184805
221303125989.0,2008-08-17,2022-11-01,2022-11-01,5189,1,55.444,87500.0,908.195191,0.0,Married,1.0,0.0,0.0,Tarrant,14.206707734428472
221303172819.0,2021-06-14,,2022-12-02,536,0,91.305,70000.0,857.08909,0.0,Married,1.0,1.0,1.0,Dallas,1.4674880219028064
221302657977.0,2022-05-28,2022-06-19,2022-06-19,22,1,43.723,37500.0,961.9539,0.0,Single,0.0,0.0,1.0,Tarrant,0.0602327173169062
221301366062.0,2011-04-03,,2022-12-02,4261,0,39.138,70000.0,1351.106794,0.0,Single,1.0,0.0,1.0,Dallas,11.665982203969884
221301481519.0,2013-06-15,,2022-12-02,3457,0,44.969,225000.0,869.793922,1.0,Married,1.0,1.0,1.0,Dallas,9.464750171115677
221301975232.0,2022-09-19,,2022-12-02,74,0,38.138,87500.0,876.093097,1.0,Married,1.0,0.0,1.0,Tarrant,0.2026009582477755
221301178191.0,2007-07-13,,2022-12-02,5621,0,55.444,80372.176,1096.187425,0.0,Unknown,0.0,0.0,1.0,Tarrant,15.38945927446954
221300629780.0,2016-01-02,,2022-12-02,2526,0,,,968.848403,,Unknown,,,,Rockwall,6.915811088295688
221302732187.0,2014-04-22,,2022-12-02,3146,0,46.639,32500.0,832.831404,0.0,Single,1.0,0.0,0.0,Dallas,8.61327857631759
