test_row_id,risk_score,risk_group
2297,150.54856872558594,High
2298,129.41421508789062,High
2299,157.51504516601562,High
2300,99.58326721191406,Low
2301,103.86656951904297,Medium
2302,65.10287475585938,Low
2303,132.41268920898438,High
2304,86.82874298095703,Low
2305,132.03074645996094,High
2306,133.68128967285156,High
2307,108.09916687011719,Medium
2308,127.54432678222656,High
2309,139.59889221191406,High
2310,80.32696533203125,Low
2311,265.1053771972656,High
2312,80.84526824951172,Low
2313,116.88804626464844,Medium
2314,123.90325164794922,Medium
2315,77.59259796142578,Low
2316,80.42069244384766,Low
2317,87.89510345458984,Low
2318,126.52909088134766,Medium
2319,68.62646484375,Low
2320,115.00997924804688,Medium
2321,67.15584564208984,Low
2322,136.5460662841797,High
2323,129.7927703857422,High
2324,78.15335845947266,Low
2325,122.7961196899414,Medium
2326,117.40638732910156,Medium
2327,54.84000015258789,Low
2328,196.7144775390625,High
2329,170.2955322265625,High
2330,116.6816177368164,Medium
2331,126.34013366699219,Medium
2332,132.8760223388672,High
2333,76.57010650634766,Low
2334,125.46672058105469,Medium
2335,86.83289337158203,Low
2336,111.03690338134766,Medium
2337,118.29800415039062,Medium
2338,107.76364135742188,Medium
2339,129.80422973632812,High
2340,136.89492797851562,High
2341,117.40638732910156,Medium
2342,145.33375549316406,High
2343,200.33828735351562,High
2344,220.74766540527344,High
2345,146.2538604736328,High
2346,113.61548614501953,Medium
2347,94.95037078857422,Low
2348,124.22941589355469,Medium
2349,111.88763427734375,Medium
2350,87.10759735107422,Low
2351,115.79961395263672,Medium
2352,85.51547241210938,Low
2353,68.73484802246094,Low
2354,70.34890747070312,Low
2355,125.17964935302734,Medium
2356,94.00769805908203,Low
2357,99.72024536132812,Low
2358,204.3507843017578,High
2359,98.15402221679688,Low
2360,108.62725067138672,Medium
2361,142.9722137451172,High
2362,133.40814208984375,High
2363,79.1192626953125,Low
2364,72.69467163085938,Low
2365,81.7270736694336,Low
2366,135.99375915527344,High
2367,80.35037994384766,Low
2368,90.08414459228516,Low
2369,184.5658721923828,High
2370,80.07481384277344,Low
2371,72.0950698852539,Low
2372,146.75375366210938,High
2373,121.1117935180664,Medium
2374,140.82467651367188,High
2375,112.00800323486328,Medium
2376,118.95929718017578,Medium
2377,97.8042221069336,Low
2378,130.10653686523438,High
2379,61.14973068237305,Low
2380,59.64590072631836,Low
2381,100.94554138183594,Medium
2382,59.53635787963867,Low
2383,309.8623046875,High
2384,178.66232299804688,High
2385,84.49723052978516,Low
2386,95.840576171875,Low
2387,97.29609680175781,Low
2388,120.88417053222656,Medium
2389,127.46206665039062,High
2390,123.00541687011719,Medium
2391,64.31764221191406,Low
2392,99.57239532470703,Low
2393,257.77496337890625,High
2394,85.68644714355469,Low
2395,104.32159423828125,Medium
2396,98.99964904785156,Low
2397,154.96839904785156,High
2398,207.7367706298828,High
2399,84.55459594726562,Low
2400,63.15599822998047,Low
2401,115.92760467529297,Medium
2402,220.3514862060547,High
2403,85.70269775390625,Low
2404,97.51439666748047,Low
2405,118.44454193115234,Medium
2406,124.429443359375,Medium
2407,79.87568664550781,Low
2408,84.32327270507812,Low
2409,89.21694946289062,Low
2410,113.57429504394531,Medium
2411,126.34013366699219,Medium
2412,92.83230590820312,Low
2413,126.34013366699219,Medium
2414,81.18290710449219,Low
2415,78.97173309326172,Low
2416,94.456298828125,Low
2417,118.93617248535156,Medium
2418,87.21915435791016,Low
2419,91.48355102539062,Low
2420,105.87312316894531,Medium
2421,208.55160522460938,High
2422,139.73202514648438,High
2423,100.06625366210938,Low
2424,100.54179382324219,Low
2425,148.4783935546875,High
2426,93.2701644897461,Low
2427,89.76509094238281,Low
2428,72.67474365234375,Low
2429,117.5523910522461,Medium
2430,105.98920440673828,Medium
2431,60.3554801940918,Low
2432,134.9739227294922,High
2433,108.33811950683594,Medium
2434,102.15086364746094,Medium
2435,80.25741577148438,Low
2436,79.50777435302734,Low
2437,112.16824340820312,Medium
2438,84.11009216308594,Low
2439,96.23976135253906,Low
2440,71.39983367919922,Low
2441,128.5670166015625,High
2442,271.509765625,High
2443,142.9992218017578,High
2444,108.2209701538086,Medium
2445,91.60862731933594,Low
2446,82.51229095458984,Low
2447,110.60604858398438,Medium
2448,106.27449798583984,Medium
2449,117.71834564208984,Medium
2450,79.55473327636719,Low
2451,150.94297790527344,High
2452,77.33222961425781,Low
2453,247.78990173339844,High
2454,119.4902572631836,Medium
2455,157.40606689453125,High
2456,104.54659271240234,Medium
2457,79.62728118896484,Low
2458,103.31307983398438,Medium
2459,56.36846160888672,Low
2460,195.87046813964844,High
2461,102.12831115722656,Medium
2462,115.9554443359375,Medium
2463,102.95905303955078,Medium
2464,137.48580932617188,High
2465,100.30593872070312,Low
2466,79.87460327148438,Low
2467,93.49797058105469,Low
2468,117.40638732910156,Medium
2469,140.46075439453125,High
2470,139.3399658203125,High
2471,131.17816162109375,High
2472,93.25382232666016,Low
2473,183.6383819580078,High
2474,135.3767547607422,High
2475,104.0639419555664,Medium
2476,147.1945037841797,High
2477,223.22572326660156,High
2478,118.79792785644531,Medium
2479,119.383544921875,Medium
2480,97.0823974609375,Low
2481,129.4788818359375,High
2482,98.688720703125,Low
2483,112.3515853881836,Medium
2484,81.64620208740234,Low
2485,104.776611328125,Medium
2486,123.58292388916016,Medium
2487,103.80803680419922,Medium
2488,154.8125762939453,High
2489,82.36447143554688,Low
2490,143.5082550048828,High
2491,109.5345458984375,Medium
2492,76.34190368652344,Low
2493,213.40631103515625,High
2494,121.46453857421875,Medium
2495,145.8227996826172,High
2496,174.9454345703125,High
2497,78.63592529296875,Low
2498,93.142822265625,Low
2499,90.3880386352539,Low
2500,122.5797119140625,Medium
2501,165.5153045654297,High
2502,120.65764617919922,Medium
2503,144.07261657714844,High
2504,144.3803253173828,High
2505,89.4348373413086,Low
2506,113.47018432617188,Medium
2507,68.96731567382812,Low
2508,77.43950653076172,Low
2509,80.92994689941406,Low
2510,102.69649505615234,Medium
2511,136.34388732910156,High
2512,89.67442321777344,Low
2513,170.45220947265625,High
2514,126.48957824707031,Medium
2515,86.42074584960938,Low
2516,85.39327239990234,Low
2517,121.04154968261719,Medium
2518,126.26663208007812,Medium
2519,124.813720703125,Medium
2520,238.29672241210938,High
2521,83.79185485839844,Low
2522,122.70283508300781,Medium
2523,79.94139862060547,Low
2524,277.9562683105469,High
2525,155.0265655517578,High
2526,51.118770599365234,Low
2527,134.10525512695312,High
2528,116.46721649169922,Medium
2529,90.34007263183594,Low
2530,115.86327362060547,Medium
2531,79.83346557617188,Low
2532,155.45201110839844,High
2533,83.52693176269531,Low
2534,105.0382308959961,Medium
2535,108.85798645019531,Medium
2536,133.5132598876953,High
2537,278.3664245605469,High
2538,177.4308319091797,High
2539,127.54432678222656,High
2540,138.35330200195312,High
2541,68.18315887451172,Low
2542,142.23886108398438,High
2543,152.6744384765625,High
2544,141.61985778808594,High
2545,92.02542114257812,Low
2546,84.35871887207031,Low
2547,93.95462799072266,Low
2548,250.9087677001953,High
2549,110.58607482910156,Medium
2550,62.711185455322266,Low
2551,134.49681091308594,High
2552,150.87631225585938,High
2553,111.96424865722656,Medium
2554,125.29740142822266,Medium
2555,125.41910552978516,Medium
2556,82.72648620605469,Low
2557,163.83883666992188,High
2558,117.40638732910156,Medium
2559,154.0995635986328,High
2560,71.16207885742188,Low
2561,120.34583282470703,Medium
2562,105.92639923095703,Medium
2563,118.20006561279297,Medium
2564,82.11815643310547,Low
2565,93.96630096435547,Low
2566,169.00177001953125,High
2567,183.3479461669922,High
2568,125.56912994384766,Medium
2569,112.62734985351562,Medium
2570,117.40638732910156,Medium
2571,120.99921417236328,Medium
2572,113.67390441894531,Medium
2573,117.79322052001953,Medium
2574,74.24285125732422,Low
2575,123.31477355957031,Medium
2576,88.5030517578125,Low
2577,90.7626953125,Low
2578,109.43421936035156,Medium
2579,146.17124938964844,High
2580,158.9188690185547,High
2581,328.5258483886719,High
2582,88.67509460449219,Low
2583,139.82044982910156,High
2584,123.2439193725586,Medium
2585,101.68978881835938,Medium
2586,115.05533599853516,Medium
2587,108.2647705078125,Medium
2588,169.00424194335938,High
2589,82.35993194580078,Low
2590,83.24205780029297,Low
2591,111.8456039428711,Medium
2592,112.96504974365234,Medium
2593,83.12189483642578,Low
2594,99.94766235351562,Low
2595,72.54998016357422,Low
2596,118.27516174316406,Medium
2597,192.36463928222656,High
2598,135.1602020263672,High
2599,143.7129364013672,High
2600,229.6105499267578,High
2601,82.49887084960938,Low
2602,106.73359680175781,Medium
2603,124.95821380615234,Medium
2604,120.69815826416016,Medium
2605,128.74359130859375,High
2606,184.6807098388672,High
2607,199.44143676757812,High
2608,133.5637969970703,High
2609,61.53532791137695,Low
2610,95.32615661621094,Low
2611,87.74642181396484,Low
2612,78.61083221435547,Low
2613,78.8993148803711,Low
2614,118.71741485595703,Medium
2615,152.36598205566406,High
2616,119.05876159667969,Medium
2617,81.43299865722656,Low
2618,88.68096923828125,Low
2619,65.38976287841797,Low
2620,140.85211181640625,High
2621,141.90133666992188,High
2622,73.26083374023438,Low
2623,124.07273864746094,Medium
2624,73.92352294921875,Low
2625,145.5171356201172,High
2626,98.5202407836914,Low
2627,133.40814208984375,High
2628,124.01229095458984,Medium
2629,96.46356201171875,Low
2630,178.99940490722656,High
2631,78.06466674804688,Low
2632,121.72370910644531,Medium
2633,121.30926513671875,Medium
2634,179.71603393554688,High
2635,89.76341247558594,Low
2636,105.98406982421875,Medium
2637,126.1310806274414,Medium
2638,129.1984405517578,High
2639,133.40814208984375,High
2640,134.2787322998047,High
2641,130.25221252441406,High
2642,140.7420196533203,High
2643,139.72698974609375,High
2644,90.39289855957031,Low
2645,84.18733215332031,Low
2646,145.39822387695312,High
2647,115.28971862792969,Medium
2648,120.18113708496094,Medium
2649,110.82074737548828,Medium
2650,97.20030212402344,Low
2651,107.31426239013672,Medium
2652,69.97245788574219,Low
2653,117.22714233398438,Medium
2654,119.87538146972656,Medium
2655,157.54222106933594,High
2656,179.36285400390625,High
2657,124.18582916259766,Medium
2658,123.25909423828125,Medium
2659,127.76530456542969,High
2660,108.67932891845703,Medium
2661,78.01174926757812,Low
2662,117.11859130859375,Medium
2663,122.01521301269531,Medium
2664,102.37156677246094,Medium
2665,120.46435546875,Medium
2666,293.411865234375,High
2667,117.3821029663086,Medium
2668,90.05450439453125,Low
2669,98.47504425048828,Low
2670,140.52780151367188,High
2671,104.19758605957031,Medium
2672,135.62257385253906,High
2673,135.2780303955078,High
2674,130.75039672851562,High
2675,145.35574340820312,High
2676,84.95559692382812,Low
2677,78.56147003173828,Low
2678,89.03214263916016,Low
2679,133.40814208984375,High
2680,185.89608764648438,High
2681,128.07664489746094,High
2682,87.61799621582031,Low
2683,117.20372772216797,Medium
2684,71.45062255859375,Low
2685,109.71316528320312,Medium
2686,109.26756286621094,Medium
2687,110.83728790283203,Medium
2688,75.43800354003906,Low
2689,118.46034240722656,Medium
2690,100.77664947509766,Medium
2691,80.81866455078125,Low
2692,137.00634765625,High
2693,138.1584014892578,High
2694,135.6177978515625,High
2695,116.70967102050781,Medium
2696,130.46322631835938,High
2697,191.1005859375,High
2698,105.23542785644531,Medium
2699,123.71080017089844,Medium
2700,145.12838745117188,High
2701,90.58692169189453,Low
2702,92.42285919189453,Low
2703,109.60437774658203,Medium
2704,116.46489715576172,Medium
2705,148.0067138671875,High
2706,90.9762191772461,Low
2707,101.38504028320312,Medium
2708,219.08206176757812,High
2709,135.6177978515625,High
2710,132.9196014404297,High
2711,98.79235076904297,Low
2712,113.15367889404297,Medium
2713,80.36536407470703,Low
2714,59.799339294433594,Low
2715,131.59478759765625,High
2716,121.06283569335938,Medium
2717,103.60445404052734,Medium
2718,112.7588119506836,Medium
2719,111.71829223632812,Medium
2720,134.8194580078125,High
2721,114.46507263183594,Medium
2722,116.41531372070312,Medium
2723,117.40638732910156,Medium
2724,135.26573181152344,High
2725,128.36212158203125,High
2726,108.18895721435547,Medium
2727,101.47087097167969,Medium
2728,157.30929565429688,High
2729,92.38584899902344,Low
2730,77.56857299804688,Low
2731,112.34191131591797,Medium
2732,168.03961181640625,High
2733,110.09798431396484,Medium
2734,87.2215347290039,Low
2735,127.54441833496094,High
2736,84.48342895507812,Low
2737,169.9152374267578,High
2738,104.7336196899414,Medium
2739,146.5535125732422,High
2740,131.44741821289062,High
2741,64.00859069824219,Low
2742,82.92832946777344,Low
2743,78.0762939453125,Low
2744,108.99755859375,Medium
2745,68.29942321777344,Low
2746,123.024658203125,Medium
2747,146.27149963378906,High
2748,115.22533416748047,Medium
2749,94.97532653808594,Low
2750,160.18150329589844,High
2751,142.7191162109375,High
2752,85.22229766845703,Low
2753,303.53741455078125,High
2754,114.08922576904297,Medium
2755,88.4142074584961,Low
2756,104.2280502319336,Medium
2757,148.18614196777344,High
2758,156.83734130859375,High
2759,76.23890686035156,Low
2760,120.78302764892578,Medium
2761,59.9525146484375,Low
2762,106.56861114501953,Medium
2763,127.33785247802734,Medium
2764,99.4873046875,Low
2765,128.62078857421875,High
2766,126.37355041503906,Medium
2767,76.28791809082031,Low
2768,77.970947265625,Low
2769,71.28922271728516,Low
2770,87.17733764648438,Low
2771,111.86247253417969,Medium
2772,85.49960327148438,Low
2773,72.47051239013672,Low
2774,80.99848937988281,Low
2775,117.40638732910156,Medium
2776,63.58155059814453,Low
2777,117.61705017089844,Medium
2778,135.72352600097656,High
2779,96.82788848876953,Low
2780,136.56298828125,High
2781,98.35531616210938,Low
2782,125.57704162597656,Medium
2783,108.90412902832031,Medium
2784,113.62837219238281,Medium
2785,113.03767395019531,Medium
2786,158.60411071777344,High
2787,66.35755157470703,Low
2788,174.1168212890625,High
2789,237.419921875,High
2790,76.74903869628906,Low
2791,81.7625503540039,Low
2792,137.00634765625,High
2793,90.87594604492188,Low
2794,143.43289184570312,High
2795,131.57875061035156,High
2796,87.7080307006836,Low
2797,129.68344116210938,High
2798,87.95103454589844,Low
2799,86.59648895263672,Low
2800,142.3483428955078,High
2801,89.43107604980469,Low
2802,78.99337005615234,Low
2803,77.13424682617188,Low
2804,92.83187103271484,Low
2805,97.5047836303711,Low
2806,86.89107513427734,Low
2807,167.42555236816406,High
2808,119.4902572631836,Medium
2809,81.98544311523438,Low
2810,85.89546966552734,Low
2811,162.47061157226562,High
2812,59.06488800048828,Low
2813,129.33155822753906,High
2814,237.41908264160156,High
2815,166.49794006347656,High
2816,158.04818725585938,High
2817,96.0251235961914,Low
2818,139.15248107910156,High
2819,99.41387176513672,Low
2820,83.43132781982422,Low
2821,154.15269470214844,High
2822,82.64431762695312,Low
2823,133.1996612548828,High
2824,102.04156494140625,Medium
2825,130.37767028808594,High
2826,62.674583435058594,Low
2827,85.20622253417969,Low
2828,122.54114532470703,Medium
2829,90.84125518798828,Low
2830,124.3001937866211,Medium
2831,123.2439193725586,Medium
2832,125.28845977783203,Medium
2833,164.33128356933594,High
2834,121.0986328125,Medium
2835,98.26836395263672,Low
2836,136.6726531982422,High
2837,116.5037612915039,Medium
2838,127.75603485107422,High
2839,115.97864532470703,Medium
2840,97.79949188232422,Low
2841,116.50125122070312,Medium
2842,95.32640075683594,Low
2843,109.70491790771484,Medium
2844,59.14487075805664,Low
2845,118.79792785644531,Medium
2846,49.059295654296875,Low
2847,116.43682861328125,Medium
2848,88.72213745117188,Low
2849,108.48713684082031,Medium
2850,119.12005615234375,Medium
2851,114.97400665283203,Medium
2852,151.45440673828125,High
2853,133.07460021972656,High
2854,126.22819519042969,Medium
2855,143.18373107910156,High
2856,101.65629577636719,Medium
2857,104.68904876708984,Medium
2858,120.52265930175781,Medium
2859,132.91683959960938,High
2860,80.21260833740234,Low
2861,76.1977767944336,Low
2862,70.64653015136719,Low
2863,144.82742309570312,High
2864,125.79900360107422,Medium
2865,82.86338806152344,Low
2866,111.14148712158203,Medium
2867,104.01773834228516,Medium
2868,130.5476531982422,High
2869,83.35051727294922,Low
2870,208.39553833007812,High
2871,137.44528198242188,High
2872,85.53718566894531,Low
2873,87.40180969238281,Low
2874,79.36104583740234,Low
2875,73.9870834350586,Low
2876,151.4563751220703,High
2877,116.39694213867188,Medium
2878,142.27687072753906,High
2879,89.58985137939453,Low
2880,57.6126708984375,Low
2881,86.4356689453125,Low
2882,132.32492065429688,High
2883,102.08171844482422,Medium
2884,78.55509185791016,Low
2885,153.46131896972656,High
2886,127.79652404785156,High
2887,114.37434387207031,Medium
2888,91.02349853515625,Low
2889,86.35316467285156,Low
2890,144.3021697998047,High
2891,121.9581298828125,Medium
2892,139.5695037841797,High
2893,57.27178192138672,Low
2894,177.92222595214844,High
2895,125.55025482177734,Medium
2896,138.8485870361328,High
2897,74.35503387451172,Low
2898,93.12004852294922,Low
2899,120.61277770996094,Medium
2900,132.1385040283203,High
2901,107.17637634277344,Medium
2902,102.15987396240234,Medium
2903,78.74088287353516,Low
2904,89.1843490600586,Low
2905,83.31098175048828,Low
2906,142.8806915283203,High
2907,153.55032348632812,High
2908,99.36575317382812,Low
2909,94.5326156616211,Low
2910,125.46672058105469,Medium
2911,123.90325164794922,Medium
2912,119.9774169921875,Medium
2913,67.4032974243164,Low
2914,87.24827575683594,Low
2915,123.4381103515625,Medium
2916,126.81971740722656,Medium
2917,64.12995910644531,Low
2918,330.15191650390625,High
2919,116.46489715576172,Medium
2920,121.9888916015625,Medium
2921,116.59435272216797,Medium
2922,119.24353790283203,Medium
2923,144.86883544921875,High
2924,158.32594299316406,High
2925,118.50314331054688,Medium
2926,93.81153106689453,Low
2927,113.35636901855469,Medium
2928,77.35066986083984,Low
2929,121.51636505126953,Medium
2930,75.04985046386719,Low
2931,89.56062316894531,Low
2932,126.14889526367188,Medium
2933,142.70346069335938,High
2934,145.06912231445312,High
2935,64.41975402832031,Low
2936,225.14300537109375,High
2937,103.98747253417969,Medium
2938,95.58909606933594,Low
2939,122.86563110351562,Medium
2940,119.12328338623047,Medium
2941,104.95745086669922,Medium
2942,78.49016571044922,Low
2943,125.46672058105469,Medium
2944,106.41036224365234,Medium
2945,197.16770935058594,High
2946,109.78601837158203,Medium
2947,116.4362564086914,Medium
2948,169.7288360595703,High
2949,100.24873352050781,Low
2950,167.9504852294922,High
2951,122.9179916381836,Medium
2952,127.43607330322266,High
2953,112.50830078125,Medium
2954,121.03591918945312,Medium
2955,137.64317321777344,High
2956,133.5637969970703,High
2957,106.66875457763672,Medium
2958,115.03498840332031,Medium
2959,211.3864288330078,High
2960,154.9640655517578,High
2961,71.68476867675781,Low
2962,108.90412902832031,Medium
2963,73.65211486816406,Low
2964,91.51136016845703,Low
2965,128.771240234375,High
2966,101.23580932617188,Medium
2967,56.858360290527344,Low
2968,152.16180419921875,High
2969,112.76546478271484,Medium
2970,120.955810546875,Medium
2971,133.08021545410156,High
2972,83.75011444091797,Low
2973,200.96636962890625,High
2974,81.60936737060547,Low
2975,132.67552185058594,High
2976,75.6922607421875,Low
2977,187.7041778564453,High
2978,60.20178985595703,Low
2979,123.36361694335938,Medium
2980,55.24579620361328,Low
2981,67.47698211669922,Low
2982,127.71310424804688,High
2983,97.16509246826172,Low
2984,81.45809173583984,Low
2985,109.99664306640625,Medium
2986,118.14481353759766,Medium
2987,138.5231170654297,High
2988,108.00260162353516,Medium
2989,125.9388427734375,Medium
2990,128.69898986816406,High
2991,193.5081329345703,High
2992,103.97586059570312,Medium
2993,125.75900268554688,Medium
2994,79.88833618164062,Low
2995,77.27735137939453,Low
2996,78.4316635131836,Low
2997,140.07061767578125,High
2998,125.28845977783203,Medium
2999,120.781982421875,Medium
3000,110.60929870605469,Medium
3001,104.19886016845703,Medium
3002,115.38640594482422,Medium
3003,110.43601989746094,Medium
3004,97.29698944091797,Low
3005,98.24925231933594,Low
3006,119.23638153076172,Medium
3007,177.88092041015625,High
3008,104.65037536621094,Medium
3009,129.7317352294922,High
3010,115.97864532470703,Medium
3011,95.82861328125,Low
3012,122.7359390258789,Medium
3013,106.11324310302734,Medium
3014,108.52019500732422,Medium
3015,126.66403198242188,Medium
3016,82.89688873291016,Low
3017,123.21207427978516,Medium
3018,111.07678985595703,Medium
3019,108.35359954833984,Medium
3020,118.92778778076172,Medium
3021,127.59136199951172,High
3022,268.97247314453125,High
3023,237.1251678466797,High
3024,82.25969696044922,Low
3025,106.04364776611328,Medium
3026,87.90164184570312,Low
3027,123.69546508789062,Medium
3028,128.5345458984375,High
3029,61.70082473754883,Low
3030,119.10211944580078,Medium
3031,87.29743194580078,Low
3032,88.4981918334961,Low
3033,133.40814208984375,High
3034,83.41051483154297,Low
3035,119.03504943847656,Medium
3036,127.76087188720703,High
3037,106.0356216430664,Medium
3038,127.03509521484375,Medium
3039,116.46489715576172,Medium
3040,89.70814514160156,Low
3041,100.9673080444336,Medium
3042,113.4995346069336,Medium
3043,117.40638732910156,Medium
3044,126.51118469238281,Medium
3045,82.7968978881836,Low
3046,127.91691589355469,High
3047,143.66915893554688,High
3048,75.78023529052734,Low
3049,87.43650817871094,Low
3050,108.42034912109375,Medium
3051,125.6618423461914,Medium
3052,117.5655288696289,Medium
3053,150.30728149414062,High
3054,75.48274993896484,Low
3055,133.40646362304688,High
3056,77.216796875,Low
3057,63.17318344116211,Low
3058,143.7239227294922,High
3059,268.78692626953125,High
3060,121.29717254638672,Medium
3061,90.19863891601562,Low
3062,98.99205017089844,Low
3063,130.7837677001953,High
3064,174.96624755859375,High
3065,221.96612548828125,High
3066,156.30081176757812,High
3067,85.71204376220703,Low
3068,142.3441162109375,High
3069,113.20098114013672,Medium
3070,123.1336898803711,Medium
3071,187.34422302246094,High
3072,64.91663360595703,Low
3073,138.01638793945312,High
3074,89.36091613769531,Low
3075,125.65715026855469,Medium
3076,123.84142303466797,Medium
3077,83.45279693603516,Low
3078,115.55712127685547,Medium
3079,85.15157318115234,Low
3080,105.1006851196289,Medium
3081,82.56765747070312,Low
3082,122.93479919433594,Medium
3083,86.58073425292969,Low
3084,117.40638732910156,Medium
3085,104.23682403564453,Medium
3086,83.84284210205078,Low
3087,84.08184051513672,Low
3088,79.45459747314453,Low
3089,74.51673889160156,Low
3090,158.056396484375,High
3091,136.65924072265625,High
3092,215.88099670410156,High
3093,123.90325164794922,Medium
3094,89.26226043701172,Low
3095,138.4972381591797,High
3096,74.06419372558594,Low
3097,70.73873138427734,Low
3098,86.68223571777344,Low
3099,124.54517364501953,Medium
3100,122.8436508178711,Medium
3101,125.46672058105469,Medium
3102,95.39892578125,Low
3103,312.060791015625,High
3104,117.60822296142578,Medium
3105,129.77842712402344,High
3106,123.11077880859375,Medium
3107,135.2825164794922,High
3108,244.10008239746094,High
3109,95.06104278564453,Low
3110,110.07493591308594,Medium
3111,140.58740234375,High
3112,130.7608642578125,High
3113,125.62395477294922,Medium
3114,86.79755401611328,Low
3115,72.74919891357422,Low
3116,106.76872253417969,Medium
3117,117.26378631591797,Medium
3118,301.6912841796875,High
3119,73.99962615966797,Low
3120,98.89817810058594,Low
3121,109.61012268066406,Medium
3122,182.80056762695312,High
3123,118.30584716796875,Medium
3124,153.0906219482422,High
3125,118.77806091308594,Medium
3126,126.6329345703125,Medium
3127,124.44700622558594,Medium
3128,106.36581420898438,Medium
3129,90.09797668457031,Low
3130,106.82986450195312,Medium
3131,58.86640167236328,Low
3132,161.1551055908203,High
3133,126.22819519042969,Medium
3134,116.02255249023438,Medium
3135,129.59153747558594,High
3136,114.9137191772461,Medium
3137,78.21082305908203,Low
3138,101.755126953125,Medium
3139,119.1007308959961,Medium
3140,110.22026062011719,Medium
3141,77.93367004394531,Low
3142,140.99197387695312,High
3143,132.40406799316406,High
3144,121.29717254638672,Medium
3145,107.29004669189453,Medium
3146,98.17696380615234,Low
3147,81.47517395019531,Low
3148,114.1912612915039,Medium
3149,142.6519775390625,High
3150,120.3140869140625,Medium
3151,126.51197814941406,Medium
3152,64.6876220703125,Low
3153,228.6883544921875,High
3154,158.1301727294922,High
3155,141.1221923828125,High
3156,153.99725341796875,High
3157,109.59583282470703,Medium
3158,105.45392608642578,Medium
3159,121.29717254638672,Medium
3160,269.57708740234375,High
3161,123.84452056884766,Medium
3162,133.0670166015625,High
3163,116.90609741210938,Medium
3164,80.79528045654297,Low
3165,125.09080505371094,Medium
3166,71.63993072509766,Low
3167,118.95230865478516,Medium
3168,81.07268524169922,Low
3169,173.85894775390625,High
3170,73.3083267211914,Low
3171,121.26622772216797,Medium
3172,118.1796875,Medium
3173,107.55721282958984,Medium
3174,80.54147338867188,Low
3175,85.553466796875,Low
3176,97.1358871459961,Low
3177,132.77525329589844,High
3178,139.01058959960938,High
3179,94.78009033203125,Low
3180,129.1679229736328,High
3181,87.76611328125,Low
3182,109.48379516601562,Medium
3183,119.94646453857422,Medium
3184,107.08373260498047,Medium
3185,55.431861877441406,Low
3186,73.30126190185547,Low
3187,133.9711151123047,High
3188,112.93000793457031,Medium
3189,109.29763793945312,Medium
3190,58.48963928222656,Low
3191,76.13742065429688,Low
3192,93.2108383178711,Low
3193,129.82781982421875,High
3194,212.19212341308594,High
3195,98.04435729980469,Low
3196,319.7511291503906,High
3197,59.38129806518555,Low
3198,138.04026794433594,High
3199,104.85750579833984,Medium
3200,107.98383331298828,Medium
3201,126.55512237548828,Medium
3202,82.48371124267578,Low
3203,106.0808334350586,Medium
3204,122.64178466796875,Medium
3205,83.90750885009766,Low
3206,238.05943298339844,High
3207,79.53646087646484,Low
3208,138.22195434570312,High
3209,162.3791046142578,High
3210,98.52757263183594,Low
3211,116.12403106689453,Medium
3212,104.70956420898438,Medium
3213,96.29248046875,Low
3214,123.31477355957031,Medium
3215,114.28734588623047,Medium
3216,89.89286804199219,Low
3217,89.14212036132812,Low
3218,108.52019500732422,Medium
3219,124.00931549072266,Medium
3220,65.36430358886719,Low
3221,122.99385070800781,Medium
3222,91.08027648925781,Low
3223,91.72831726074219,Low
3224,134.08456420898438,High
3225,117.40638732910156,Medium
3226,100.3606185913086,Low
3227,132.177490234375,High
3228,133.41400146484375,High
3229,116.46489715576172,Medium
3230,98.11583709716797,Low
3231,76.20523071289062,Low
3232,123.04232025146484,Medium
3233,97.96803283691406,Low
3234,84.80807495117188,Low
3235,119.73522186279297,Medium
3236,125.65715026855469,Medium
3237,131.56553649902344,High
3238,163.30003356933594,High
3239,81.9059066772461,Low
3240,95.51504516601562,Low
3241,149.0560302734375,High
3242,93.42507934570312,Low
3243,75.4731674194336,Low
3244,119.4902572631836,Medium
3245,68.73332977294922,Low
3246,90.20364379882812,Low
3247,98.58285522460938,Low
3248,140.35133361816406,High
3249,115.51936340332031,Medium
3250,135.25531005859375,High
3251,120.4151840209961,Medium
3252,213.38381958007812,High
3253,122.97725677490234,Medium
3254,85.04264831542969,Low
3255,133.08021545410156,High
3256,118.38433074951172,Medium
3257,63.889556884765625,Low
3258,125.90633392333984,Medium
3259,122.72254180908203,Medium
3260,297.848388671875,High
3261,79.55238342285156,Low
3262,137.58421325683594,High
3263,133.8561248779297,High
3264,122.68869018554688,Medium
3265,120.6648178100586,Medium
3266,126.16333770751953,Medium
3267,102.8233413696289,Medium
3268,97.60137939453125,Low
3269,93.43093872070312,Low
3270,118.11245727539062,Medium
3271,76.4721908569336,Low
3272,104.06526184082031,Medium
3273,118.30584716796875,Medium
3274,86.92817687988281,Low
3275,83.21961212158203,Low
3276,112.31181335449219,Medium
3277,148.6680450439453,High
3278,99.10072326660156,Low
3279,105.62405395507812,Medium
3280,120.30227661132812,Medium
3281,106.08097839355469,Medium
3282,127.85736846923828,High
3283,219.2515869140625,High
3284,92.73136901855469,Low
3285,88.6854248046875,Low
3286,104.99263000488281,Medium
3287,131.69076538085938,High
3288,158.30108642578125,High
3289,106.17029571533203,Medium
3290,59.489871978759766,Low
3291,123.1004867553711,Medium
3292,175.4909210205078,High
3293,134.7987823486328,High
